3.510811924934387207e-01 -2.297542378073558211e-04 -5.312943458557128906e-02 -5.059072282165288925e-03 2.555117011070251465e-03 9.877808094024658203e-01 2.203944139182567596e-03 -2.046628855168819427e-03 -4.327493533492088318e-02 2.223612274974584579e-03 5.089867711067199707e-01 -1.003072500228881836e+00 9.040256962180137634e-03 4.775802195072174072e-01 -1.002800941467285156e+00 -1.547492295503616333e-02 5.728999972343444824e-01 -1.000026822090148926e+00 9.841075167059898376e-03 6.225553750991821289e-01 -9.941323995590209961e-01 -1.287117720494279638e-05 -1.493546180427074432e-03 -7.247577304951846600e-04 1.745193498209118843e-03 -5.513832438737154007e-03 -4.566807765513658524e-03 -2.819668501615524292e-03 3.012337721884250641e-03 -8.495829388266429305e-05 2.243823604658246040e-03 8.121469058096408844e-03 4.669983871281147003e-03
3.510811924934387207e-01 -2.297542378073558211e-04 -5.312943458557128906e-02 -5.059072282165288925e-03 2.555117011070251465e-03 9.877808094024658203e-01 2.203944139182567596e-03 -2.046628855168819427e-03 -4.327493533492088318e-02 2.223612274974584579e-03 5.089867711067199707e-01 -1.003072500228881836e+00 9.040256962180137634e-03 4.775802195072174072e-01 -1.002800941467285156e+00 -1.547492295503616333e-02 5.728999972343444824e-01 -1.000026822090148926e+00 9.841075167059898376e-03 6.225553750991821289e-01 -9.941323995590209961e-01 -1.287117720494279638e-05 -1.493546180427074432e-03 -7.247577304951846600e-04 1.745193498209118843e-03 -5.513832438737154007e-03 -4.566807765513658524e-03 -2.819668501615524292e-03 3.012337721884250641e-03 -8.495829388266429305e-05 2.243823604658246040e-03 8.121469058096408844e-03 4.669983871281147003e-03
3.510811924934387207e-01 -2.297542378073558211e-04 -5.312943458557128906e-02 -5.059072282165288925e-03 2.555117011070251465e-03 9.877808094024658203e-01 2.203944139182567596e-03 -2.046628855168819427e-03 -4.327493533492088318e-02 2.223612274974584579e-03 5.089867711067199707e-01 -1.003072500228881836e+00 9.040256962180137634e-03 4.775802195072174072e-01 -1.002800941467285156e+00 -1.547492295503616333e-02 5.728999972343444824e-01 -1.000026822090148926e+00 9.841075167059898376e-03 6.225553750991821289e-01 -9.941323995590209961e-01 -1.287117720494279638e-05 -1.493546180427074432e-03 -7.247577304951846600e-04 1.745193498209118843e-03 -5.513832438737154007e-03 -4.566807765513658524e-03 -2.819668501615524292e-03 3.012337721884250641e-03 -8.495829388266429305e-05 2.243823604658246040e-03 8.121469058096408844e-03 4.669983871281147003e-03
3.510811924934387207e-01 -2.297542378073558211e-04 -5.312943458557128906e-02 -5.059072282165288925e-03 2.555117011070251465e-03 9.877808094024658203e-01 2.203944139182567596e-03 -2.046628855168819427e-03 -4.327493533492088318e-02 2.223612274974584579e-03 5.089867711067199707e-01 -1.003072500228881836e+00 9.040256962180137634e-03 4.775802195072174072e-01 -1.002800941467285156e+00 -1.547492295503616333e-02 5.728999972343444824e-01 -1.000026822090148926e+00 9.841075167059898376e-03 6.225553750991821289e-01 -9.941323995590209961e-01 -1.287117720494279638e-05 -1.493546180427074432e-03 -7.247577304951846600e-04 1.745193498209118843e-03 -5.513832438737154007e-03 -4.566807765513658524e-03 -2.819668501615524292e-03 3.012337721884250641e-03 -8.495829388266429305e-05 2.243823604658246040e-03 8.121469058096408844e-03 4.669983871281147003e-03
3.510811924934387207e-01 -2.297542378073558211e-04 -5.312943458557128906e-02 -5.059072282165288925e-03 2.555117011070251465e-03 9.877808094024658203e-01 2.203944139182567596e-03 -2.046628855168819427e-03 -4.327493533492088318e-02 2.223612274974584579e-03 5.089867711067199707e-01 -1.003072500228881836e+00 9.040256962180137634e-03 4.775802195072174072e-01 -1.002800941467285156e+00 -1.547492295503616333e-02 5.728999972343444824e-01 -1.000026822090148926e+00 9.841075167059898376e-03 6.225553750991821289e-01 -9.941323995590209961e-01 -1.287117720494279638e-05 -1.493546180427074432e-03 -7.247577304951846600e-04 1.745193498209118843e-03 -5.513832438737154007e-03 -4.566807765513658524e-03 -2.819668501615524292e-03 3.012337721884250641e-03 -8.495829388266429305e-05 2.243823604658246040e-03 8.121469058096408844e-03 4.669983871281147003e-03
3.510811924934387207e-01 -2.297542378073558211e-04 -5.312943458557128906e-02 -5.059072282165288925e-03 2.555117011070251465e-03 9.877808094024658203e-01 2.203944139182567596e-03 -2.046628855168819427e-03 -4.327493533492088318e-02 2.223612274974584579e-03 5.089867711067199707e-01 -1.003072500228881836e+00 9.040256962180137634e-03 4.775802195072174072e-01 -1.002800941467285156e+00 -1.547492295503616333e-02 5.728999972343444824e-01 -1.000026822090148926e+00 9.841075167059898376e-03 6.225553750991821289e-01 -9.941323995590209961e-01 -1.287117720494279638e-05 -1.493546180427074432e-03 -7.247577304951846600e-04 1.745193498209118843e-03 -5.513832438737154007e-03 -4.566807765513658524e-03 -2.819668501615524292e-03 3.012337721884250641e-03 -8.495829388266429305e-05 2.243823604658246040e-03 8.121469058096408844e-03 4.669983871281147003e-03
3.510811924934387207e-01 -2.297542378073558211e-04 -5.312943458557128906e-02 -5.059072282165288925e-03 2.555117011070251465e-03 9.877808094024658203e-01 2.203944139182567596e-03 -2.046628855168819427e-03 -4.327493533492088318e-02 2.223612274974584579e-03 5.089867711067199707e-01 -1.003072500228881836e+00 9.040256962180137634e-03 4.775802195072174072e-01 -1.002800941467285156e+00 -1.547492295503616333e-02 5.728999972343444824e-01 -1.000026822090148926e+00 9.841075167059898376e-03 6.225553750991821289e-01 -9.941323995590209961e-01 -1.287117720494279638e-05 -1.493546180427074432e-03 -7.247577304951846600e-04 1.745193498209118843e-03 -5.513832438737154007e-03 -4.566807765513658524e-03 -2.819668501615524292e-03 3.012337721884250641e-03 -8.495829388266429305e-05 2.243823604658246040e-03 8.121469058096408844e-03 4.669983871281147003e-03
3.510811924934387207e-01 -2.297542378073558211e-04 -5.312943458557128906e-02 -5.059072282165288925e-03 2.555117011070251465e-03 9.877808094024658203e-01 2.203944139182567596e-03 -2.046628855168819427e-03 -4.327493533492088318e-02 2.223612274974584579e-03 5.089867711067199707e-01 -1.003072500228881836e+00 9.040256962180137634e-03 4.775802195072174072e-01 -1.002800941467285156e+00 -1.547492295503616333e-02 5.728999972343444824e-01 -1.000026822090148926e+00 9.841075167059898376e-03 6.225553750991821289e-01 -9.941323995590209961e-01 -1.287117720494279638e-05 -1.493546180427074432e-03 -7.247577304951846600e-04 1.745193498209118843e-03 -5.513832438737154007e-03 -4.566807765513658524e-03 -2.819668501615524292e-03 3.012337721884250641e-03 -8.495829388266429305e-05 2.243823604658246040e-03 8.121469058096408844e-03 4.669983871281147003e-03
3.510811924934387207e-01 -2.297542378073558211e-04 -5.312943458557128906e-02 -5.059072282165288925e-03 2.555117011070251465e-03 9.877808094024658203e-01 2.203944139182567596e-03 -2.046628855168819427e-03 -4.327493533492088318e-02 2.223612274974584579e-03 5.089867711067199707e-01 -1.003072500228881836e+00 9.040256962180137634e-03 4.775802195072174072e-01 -1.002800941467285156e+00 -1.547492295503616333e-02 5.728999972343444824e-01 -1.000026822090148926e+00 9.841075167059898376e-03 6.225553750991821289e-01 -9.941323995590209961e-01 -1.287117720494279638e-05 -1.493546180427074432e-03 -7.247577304951846600e-04 1.745193498209118843e-03 -5.513832438737154007e-03 -4.566807765513658524e-03 -2.819668501615524292e-03 3.012337721884250641e-03 -8.495829388266429305e-05 2.243823604658246040e-03 8.121469058096408844e-03 4.669983871281147003e-03
3.510811924934387207e-01 -2.297542378073558211e-04 -5.312943458557128906e-02 -5.059072282165288925e-03 2.555117011070251465e-03 9.877808094024658203e-01 2.203944139182567596e-03 -2.046628855168819427e-03 -4.327493533492088318e-02 2.223612274974584579e-03 5.089867711067199707e-01 -1.003072500228881836e+00 9.040256962180137634e-03 4.775802195072174072e-01 -1.002800941467285156e+00 -1.547492295503616333e-02 5.728999972343444824e-01 -1.000026822090148926e+00 9.841075167059898376e-03 6.225553750991821289e-01 -9.941323995590209961e-01 -1.287117720494279638e-05 -1.493546180427074432e-03 -7.247577304951846600e-04 1.745193498209118843e-03 -5.513832438737154007e-03 -4.566807765513658524e-03 -2.819668501615524292e-03 3.012337721884250641e-03 -8.495829388266429305e-05 2.243823604658246040e-03 8.121469058096408844e-03 4.669983871281147003e-03
3.510811924934387207e-01 -2.297542378073558211e-04 -5.312943458557128906e-02 -5.059072282165288925e-03 2.555117011070251465e-03 9.877808094024658203e-01 2.203944139182567596e-03 -2.046628855168819427e-03 -4.327493533492088318e-02 2.223612274974584579e-03 5.089867711067199707e-01 -1.003072500228881836e+00 9.040256962180137634e-03 4.775802195072174072e-01 -1.002800941467285156e+00 -1.547492295503616333e-02 5.728999972343444824e-01 -1.000026822090148926e+00 9.841075167059898376e-03 6.225553750991821289e-01 -9.941323995590209961e-01 -1.287117720494279638e-05 -1.493546180427074432e-03 -7.247577304951846600e-04 1.745193498209118843e-03 -5.513832438737154007e-03 -4.566807765513658524e-03 -2.819668501615524292e-03 3.012337721884250641e-03 -8.495829388266429305e-05 2.243823604658246040e-03 8.121469058096408844e-03 4.669983871281147003e-03
3.510811924934387207e-01 -2.297542378073558211e-04 -5.312943458557128906e-02 -5.059072282165288925e-03 2.555117011070251465e-03 9.877808094024658203e-01 2.203944139182567596e-03 -2.046628855168819427e-03 -4.327493533492088318e-02 2.223612274974584579e-03 5.089867711067199707e-01 -1.003072500228881836e+00 9.040256962180137634e-03 4.775802195072174072e-01 -1.002800941467285156e+00 -1.547492295503616333e-02 5.728999972343444824e-01 -1.000026822090148926e+00 9.841075167059898376e-03 6.225553750991821289e-01 -9.941323995590209961e-01 -1.287117720494279638e-05 -1.493546180427074432e-03 -7.247577304951846600e-04 1.745193498209118843e-03 -5.513832438737154007e-03 -4.566807765513658524e-03 -2.819668501615524292e-03 3.012337721884250641e-03 -8.495829388266429305e-05 2.243823604658246040e-03 8.121469058096408844e-03 4.669983871281147003e-03
3.510811924934387207e-01 -2.297542378073558211e-04 -5.312943458557128906e-02 -5.059072282165288925e-03 2.555117011070251465e-03 9.877808094024658203e-01 2.203944139182567596e-03 -2.046628855168819427e-03 -4.327493533492088318e-02 2.223612274974584579e-03 5.089867711067199707e-01 -1.003072500228881836e+00 9.040256962180137634e-03 4.775802195072174072e-01 -1.002800941467285156e+00 -1.547492295503616333e-02 5.728999972343444824e-01 -1.000026822090148926e+00 9.841075167059898376e-03 6.225553750991821289e-01 -9.941323995590209961e-01 -1.287117720494279638e-05 -1.493546180427074432e-03 -7.247577304951846600e-04 1.745193498209118843e-03 -5.513832438737154007e-03 -4.566807765513658524e-03 -2.819668501615524292e-03 3.012337721884250641e-03 -8.495829388266429305e-05 2.243823604658246040e-03 8.121469058096408844e-03 4.669983871281147003e-03
3.510811924934387207e-01 -2.297542378073558211e-04 -5.312943458557128906e-02 -5.059072282165288925e-03 2.555117011070251465e-03 9.877808094024658203e-01 2.203944139182567596e-03 -2.046628855168819427e-03 -4.327493533492088318e-02 2.223612274974584579e-03 5.089867711067199707e-01 -1.003072500228881836e+00 9.040256962180137634e-03 4.775802195072174072e-01 -1.002800941467285156e+00 -1.547492295503616333e-02 5.728999972343444824e-01 -1.000026822090148926e+00 9.841075167059898376e-03 6.225553750991821289e-01 -9.941323995590209961e-01 -1.287117720494279638e-05 -1.493546180427074432e-03 -7.247577304951846600e-04 1.745193498209118843e-03 -5.513832438737154007e-03 -4.566807765513658524e-03 -2.819668501615524292e-03 3.012337721884250641e-03 -8.495829388266429305e-05 2.243823604658246040e-03 8.121469058096408844e-03 4.669983871281147003e-03
3.510811924934387207e-01 -2.297542378073558211e-04 -5.312943458557128906e-02 -5.059072282165288925e-03 2.555117011070251465e-03 9.877808094024658203e-01 2.203944139182567596e-03 -2.046628855168819427e-03 -4.327493533492088318e-02 2.223612274974584579e-03 5.089867711067199707e-01 -1.003072500228881836e+00 9.040256962180137634e-03 4.775802195072174072e-01 -1.002800941467285156e+00 -1.547492295503616333e-02 5.728999972343444824e-01 -1.000026822090148926e+00 9.841075167059898376e-03 6.225553750991821289e-01 -9.941323995590209961e-01 -1.287117720494279638e-05 -1.493546180427074432e-03 -7.247577304951846600e-04 1.745193498209118843e-03 -5.513832438737154007e-03 -4.566807765513658524e-03 -2.819668501615524292e-03 3.012337721884250641e-03 -8.495829388266429305e-05 2.243823604658246040e-03 8.121469058096408844e-03 4.669983871281147003e-03
3.510811924934387207e-01 -2.297542378073558211e-04 -5.312943458557128906e-02 -5.059072282165288925e-03 2.555117011070251465e-03 9.877808094024658203e-01 2.203944139182567596e-03 -2.046628855168819427e-03 -4.327493533492088318e-02 2.223612274974584579e-03 5.089867711067199707e-01 -1.003072500228881836e+00 9.040256962180137634e-03 4.775802195072174072e-01 -1.002800941467285156e+00 -1.547492295503616333e-02 5.728999972343444824e-01 -1.000026822090148926e+00 9.841075167059898376e-03 6.225553750991821289e-01 -9.941323995590209961e-01 -1.287117720494279638e-05 -1.493546180427074432e-03 -7.247577304951846600e-04 1.745193498209118843e-03 -5.513832438737154007e-03 -4.566807765513658524e-03 -2.819668501615524292e-03 3.012337721884250641e-03 -8.495829388266429305e-05 2.243823604658246040e-03 8.121469058096408844e-03 4.669983871281147003e-03
3.510811924934387207e-01 -2.297542378073558211e-04 -5.312943458557128906e-02 -5.059072282165288925e-03 2.555117011070251465e-03 9.877808094024658203e-01 2.203944139182567596e-03 -2.046628855168819427e-03 -4.327493533492088318e-02 2.223612274974584579e-03 5.089867711067199707e-01 -1.003072500228881836e+00 9.040256962180137634e-03 4.775802195072174072e-01 -1.002800941467285156e+00 -1.547492295503616333e-02 5.728999972343444824e-01 -1.000026822090148926e+00 9.841075167059898376e-03 6.225553750991821289e-01 -9.941323995590209961e-01 -1.287117720494279638e-05 -1.493546180427074432e-03 -7.247577304951846600e-04 1.745193498209118843e-03 -5.513832438737154007e-03 -4.566807765513658524e-03 -2.819668501615524292e-03 3.012337721884250641e-03 -8.495829388266429305e-05 2.243823604658246040e-03 8.121469058096408844e-03 4.669983871281147003e-03
3.510811924934387207e-01 -2.297542378073558211e-04 -5.312943458557128906e-02 -5.059072282165288925e-03 2.555117011070251465e-03 9.877808094024658203e-01 2.203944139182567596e-03 -2.046628855168819427e-03 -4.327493533492088318e-02 2.223612274974584579e-03 5.089867711067199707e-01 -1.003072500228881836e+00 9.040256962180137634e-03 4.775802195072174072e-01 -1.002800941467285156e+00 -1.547492295503616333e-02 5.728999972343444824e-01 -1.000026822090148926e+00 9.841075167059898376e-03 6.225553750991821289e-01 -9.941323995590209961e-01 -1.287117720494279638e-05 -1.493546180427074432e-03 -7.247577304951846600e-04 1.745193498209118843e-03 -5.513832438737154007e-03 -4.566807765513658524e-03 -2.819668501615524292e-03 3.012337721884250641e-03 -8.495829388266429305e-05 2.243823604658246040e-03 8.121469058096408844e-03 4.669983871281147003e-03
3.510811924934387207e-01 -2.297542378073558211e-04 -5.312943458557128906e-02 -5.059072282165288925e-03 2.555117011070251465e-03 9.877808094024658203e-01 2.203944139182567596e-03 -2.046628855168819427e-03 -4.327493533492088318e-02 2.223612274974584579e-03 5.089867711067199707e-01 -1.003072500228881836e+00 9.040256962180137634e-03 4.775802195072174072e-01 -1.002800941467285156e+00 -1.547492295503616333e-02 5.728999972343444824e-01 -1.000026822090148926e+00 9.841075167059898376e-03 6.225553750991821289e-01 -9.941323995590209961e-01 -1.287117720494279638e-05 -1.493546180427074432e-03 -7.247577304951846600e-04 1.745193498209118843e-03 -5.513832438737154007e-03 -4.566807765513658524e-03 -2.819668501615524292e-03 3.012337721884250641e-03 -8.495829388266429305e-05 2.243823604658246040e-03 8.121469058096408844e-03 4.669983871281147003e-03
3.510811924934387207e-01 -2.297542378073558211e-04 -5.312943458557128906e-02 -5.059072282165288925e-03 2.555117011070251465e-03 9.877808094024658203e-01 2.203944139182567596e-03 -2.046628855168819427e-03 -4.327493533492088318e-02 2.223612274974584579e-03 5.089867711067199707e-01 -1.003072500228881836e+00 9.040256962180137634e-03 4.775802195072174072e-01 -1.002800941467285156e+00 -1.547492295503616333e-02 5.728999972343444824e-01 -1.000026822090148926e+00 9.841075167059898376e-03 6.225553750991821289e-01 -9.941323995590209961e-01 -1.287117720494279638e-05 -1.493546180427074432e-03 -7.247577304951846600e-04 1.745193498209118843e-03 -5.513832438737154007e-03 -4.566807765513658524e-03 -2.819668501615524292e-03 3.012337721884250641e-03 -8.495829388266429305e-05 2.243823604658246040e-03 8.121469058096408844e-03 4.669983871281147003e-03
3.510811924934387207e-01 -2.297542378073558211e-04 -5.312943458557128906e-02 -5.059072282165288925e-03 2.555117011070251465e-03 9.877808094024658203e-01 2.203944139182567596e-03 -2.046628855168819427e-03 -4.327493533492088318e-02 2.223612274974584579e-03 5.089867711067199707e-01 -1.003072500228881836e+00 9.040256962180137634e-03 4.775802195072174072e-01 -1.002800941467285156e+00 -1.547492295503616333e-02 5.728999972343444824e-01 -1.000026822090148926e+00 9.841075167059898376e-03 6.225553750991821289e-01 -9.941323995590209961e-01 -1.287117720494279638e-05 -1.493546180427074432e-03 -7.247577304951846600e-04 1.745193498209118843e-03 -5.513832438737154007e-03 -4.566807765513658524e-03 -2.819668501615524292e-03 3.012337721884250641e-03 -8.495829388266429305e-05 2.243823604658246040e-03 8.121469058096408844e-03 4.669983871281147003e-03
